#bins ; #resources; Avg #items ; Avg %usage ; Avg max % usage;nothing_pn;nothing_ns;shuff1_pn;shuff1_ns;1/C_pn;1/C_ns;1/R_pn;1/R_ns;R/C_pn;R/C_ns;ic_shuff_pn;ic_shuff_ns;ic_dyn_1/C_pn;ic_dyn_1/C_ns;ic_dyn_1/R_pn;ic_dyn_1/R_ns;ic_dyn_R/C_pn;ic_dyn_R/C_ns;bc_shuff_pn;bc_shuff_ns;bc_dyn_1/C_pn;bc_dyn_1/C_ns;bc_dyn_1/R_pn;bc_dyn_1/R_ns;bc_dyn_R/C_pn;bc_dyn_R/C_ns;bb_nothing_pn;bb_nothing_ns;bb_shuff1_pn;bb_shuff1_ns;bb_shuff_pn;bb_shuff_ns;bb_st_1/C_pn;bb_st_1/C_ns;bb_dyn_1/C_pn;bb_dyn_1/C_ns;bb_st_1/R_pn;bb_st_1/R_ns;bb_dyn_1/R_pn;bb_dyn_1/R_ns;bb_st_R/C_pn;bb_st_R/C_ns;bb_dyn_R/C_pn;bb_dyn_R/C_ns;sbb_nothing_pn;sbb_nothing_ns;sbb_shuff1_pn;sbb_shuff1_ns;sbb_shuff_pn;sbb_shuff_ns;sbb_st_1/C_pn;sbb_st_1/C_ns;sbb_dyn_1/C_pn;sbb_dyn_1/C_ns;sbb_st_1/R_pn;sbb_st_1/R_ns;sbb_dyn_1/R_pn;sbb_dyn_1/R_ns;sbb_st_R/C_pn;sbb_st_R/C_ns;sbb_dyn_R/C_pn;sbb_dyn_R/C_ns;
10;2;35;0.942441530346;0.955053733646;0.929839202374;0;0.931708646322;1;0.966048881833;33;0.964658730318;33;0.965367247012;33;0.909501851935;0;0.965224352342;44;0.959190003561;38;0.954439419354;33;0.924539535811;0;0.961652777735;32;0.96144646391;31;0.964391739094;36;0.913762044037;0;0.91138406098;0;0.907162155016;0;0.942638227568;10;0.938679347456;17;0.943846034306;10;0.948097433379;17;0.937608310672;9;0.939138303575;9;0.915537579013;0;0.922115115275;0;0.910420799478;0;0.959920309044;30;0.958135032126;31;0.960695897928;27;0.955249154594;28;0.95968455973;25;0.957541929917;28;
10;5;37;0.935985011082;0.965958964969;0.824553971834;0;0.814649936161;0;0.889754527741;10;0.890496196412;11;0.893818167293;10;0.80610727485;0;0.913479517253;14;0.915089353084;13;0.906612705281;7;0.822577717818;0;0.88891478485;10;0.888045351085;10;0.894763342198;11;0.797875382002;0;0.796999858296;0;0.801889884317;0;0.878932344895;6;0.888384027953;5;0.876161713439;5;0.887534876661;7;0.883341776928;8;0.876906071585;7;0.799969379711;0;0.79919958833;0;0.796650480097;0;0.885583391922;3;0.887274865533;9;0.886028406423;4;0.885670766778;7;0.887208215083;4;0.885683680674;5;
10;10;38;0.93333779974;0.973297930026;0.774202248065;0;0.774899135878;0;0.977792105797;77;0.977792105797;77;0.984129312112;82;0.751547689281;0;0.986204168038;85;0.986570048956;85;0.984222675846;80;0.756387217362;0;0.984971149033;83;0.984193766387;81;0.983988997581;82;0.746160052784;0;0.746005000738;0;0.74197139912;0;0.974267093636;76;0.979707776892;81;0.976070687988;77;0.980279790346;81;0.981382792683;83;0.981102096267;81;0.733550980743;0;0.734260431977;0;0.737409569253;0;0.974028061858;74;0.979122471923;80;0.975030039445;75;0.977355353834;78;0.975894044382;74;0.973243764646;73;
30;2;107;0.942976951362;0.950084682116;0.960740666443;0;0.959415968654;0;0.995450307364;89;0.995455260801;89;0.995599385558;89;0.926887956787;0;0.995789393786;87;0.990134890626;75;0.995667900282;91;0.946891077617;0;0.995076434513;90;0.994093820858;86;0.993386133304;86;0.929288477035;0;0.92937254488;0;0.92525778452;0;0.953552824724;8;0.9546241253;12;0.956588090541;9;0.956009719189;8;0.957886561366;9;0.954061470455;7;0.946340620418;0;0.943343871841;0;0.933232168465;0;0.987491261739;67;0.988580515401;67;0.988495040666;64;0.985453045063;56;0.988435319095;67;0.989288044439;66;
30;5;111;0.935738984569;0.95373812911;0.856332030181;0;0.855466033873;0;0.876025790084;0;0.875135956153;0;0.873565716899;0;0.823595671754;0;0.878366626106;0;0.87807434612;0;0.874083405436;0;0.849705427386;0;0.872332836878;0;0.875828104235;0;0.872744077089;0;0.823435655902;0;0.824968120894;0;0.825129211183;0;0.868544282031;0;0.86641403314;0;0.869571763291;0;0.866229625809;0;0.863519351032;0;0.866648860256;0;0.82599044435;0;0.828962210893;0;0.823238413201;0;0.869080246143;0;0.869550916317;0;0.867186271684;0;0.866627348507;0;0.87039323229;0;0.869069573425;0;
30;10;113;0.931604393805;0.957612273348;0.780691646946;0;0.779141682778;0;0.952544309977;12;0.952535583755;11;0.950964042613;15;0.747443198434;0;0.971839556879;38;0.970094917049;32;0.967655724244;24;0.7633885149;0;0.95459360915;18;0.952475837052;17;0.953789585327;14;0.739622269872;0;0.744253852778;0;0.741379986951;0;0.922891096906;6;0.92808651117;9;0.922532179479;5;0.93084269265;10;0.919785029116;4;0.919228066132;2;0.730510300996;0;0.734401535705;0;0.729939313465;0;0.93901757603;11;0.944433581241;18;0.939002557273;10;0.943365007123;23;0.939718000553;15;0.936929811154;12;
100;2;355;0.942531235661;0.946345383412;0.984222849962;0;0.98344954642;0;1.0;100;1.0;100;1.0;100;0.941695805558;0;1.0;100;0.99953769441;96;1.0;100;0.964128444075;0;1.0;100;1.0;100;1.0;100;0.939783057924;0;0.940137922001;0;0.938115472673;0;0.965921128966;2;0.966098502413;3;0.96781517416;3;0.970415124603;9;0.964267220443;8;0.967306936967;9;0.968323532319;0;0.967211346548;0;0.948499603008;0;0.999466980333;97;0.99955722742;97;0.999515569928;98;0.99828635716;91;0.999611447796;98;0.999663069773;98;
100;5;372;0.935301922906;0.944794467208;0.898221739638;0;0.899389558451;0;0.8994745376;0;0.899560757654;0;0.899620545365;0;0.850985161102;0;0.894216820271;0;0.896180128385;0;0.895346575429;0;0.879130613841;0;0.898029535747;0;0.901138190341;0;0.896225427583;0;0.852805987433;0;0.85119148614;0;0.85114119573;0;0.893874994713;0;0.895267453438;0;0.894510438573;0;0.891985917691;0;0.894299085062;0;0.895501067767;0;0.863318013315;0;0.862800361761;0;0.851507591788;0;0.895348042848;0;0.895451411621;0;0.895744957982;0;0.892141705178;0;0.896728269249;0;0.894890919537;0;
100;10;378;0.931814348248;0.946356897574;0.804767240069;0;0.80605482685;0;0.89925141638;0;0.899199628995;0;0.899354670895;0;0.758692280428;0;0.925861181577;0;0.926129047026;0;0.924325788495;0;0.781717582788;0;0.899875455244;0;0.900026638054;0;0.898125715847;0;0.75854175159;0;0.756597634315;0;0.756181957016;0;0.860484479899;0;0.861071944368;0;0.861304473254;0;0.860600085801;0;0.861299963117;0;0.860071378891;0;0.757021895955;0;0.755928355802;0;0.74970438142;0;0.875949868108;0;0.876301565126;0;0.87572772597;0;0.876379605952;0;0.875558688331;0;0.873127203776;0;
